date,region,category,orders,revenue,active_users,churned_users
2024-12-13,North India,Home & Living,5,9381.13,8,0
2024-12-14,North India,Home & Living,5,7557.93,7,0
2024-12-15,North India,Home & Living,6,10173.0,10,0
2024-12-16,North India,Home & Living,7,14526.13,10,0
2024-12-17,North India,Home & Living,4,6828.18,6,0
2024-12-18,North India,Home & Living,2,4743.49,2,0
2024-12-19,North India,Home & Living,6,11047.63,10,0
2024-12-20,North India,Home & Living,5,7196.6,7,0
2024-12-21,North India,Home & Living,3,6936.19,5,0
2024-12-22,North India,Home & Living,7,14216.63,10,0
2024-12-23,North India,Home & Living,6,9962.02,10,0
2024-12-24,North India,Home & Living,8,14121.45,12,0
2024-12-25,North India,Home & Living,7,13460.68,10,0
2024-12-26,North India,Home & Living,7,13394.35,10,0
2024-12-27,North India,Home & Living,5,9064.68,9,0
2024-12-28,North India,Home & Living,13,12140.73,20,1
2024-12-29,North India,Home & Living,4,7570.8,5,0
2024-12-30,North India,Home & Living,3,5028.13,4,0
2024-12-31,North India,Home & Living,3,6448.3,5,0
2025-01-01,North India,Home & Living,6,8497.61,9,0
2025-01-02,North India,Home & Living,2,3675.35,3,0
2025-01-03,North India,Home & Living,5,6513.24,9,0
2025-01-04,North India,Home & Living,16,29552.86,29,1
2025-01-05,North India,Home & Living,6,7981.15,10,0
2025-01-06,North India,Home & Living,8,14377.34,11,0
2025-01-07,North India,Home & Living,7,12632.24,11,0
2025-01-08,North India,Home & Living,7,10640.68,10,0
2025-01-09,North India,Home & Living,5,9705.54,7,0
2025-01-10,North India,Home & Living,3,6201.54,5,0
2025-01-11,North India,Home & Living,9,13705.55,14,0
2025-01-12,North India,Home & Living,3,7731.15,4,0
2025-01-13,North India,Home & Living,3,6756.16,4,0
2025-01-14,North India,Home & Living,4,8914.05,7,0
2025-01-15,North India,Home & Living,9,14943.48,14,0
2025-01-16,North India,Home & Living,6,13761.66,9,0
2025-01-17,North India,Home & Living,5,7245.47,8,0
2025-01-18,North India,Home & Living,10,17640.65,14,0
2025-01-19,North India,Home & Living,7,13026.08,13,0
2025-01-20,North India,Home & Living,5,9870.79,9,0
2025-01-21,North India,Home & Living,9,12783.52,15,0
2025-01-22,North India,Home & Living,7,16088.46,13,0
2025-01-23,North India,Home & Living,3,5022.39,5,0
2025-01-24,North India,Home & Living,7,10452.11,13,0
2025-01-25,North India,Home & Living,15,21512.15,26,0
2025-01-26,North India,Home & Living,8,19266.26,12,0
2025-01-27,North India,Home & Living,6,10771.95,10,0
2025-01-28,North India,Home & Living,7,10595.83,10,0
2025-01-29,North India,Home & Living,5,9497.87,7,0
2025-01-30,North India,Home & Living,8,14410.99,14,0
2025-01-31,North India,Home & Living,12,17517.75,20,0
2025-02-01,North India,Home & Living,10,20014.64,16,0
2025-02-02,North India,Home & Living,4,5125.16,6,0
2025-02-03,North India,Home & Living,4,6507.19,7,0
2025-02-04,North India,Home & Living,5,10232.15,7,0
2025-02-05,North India,Home & Living,4,6478.39,5,0
2025-02-06,North India,Home & Living,3,7196.14,5,0
2025-02-07,North India,Home & Living,5,9945.36,9,0
2025-02-08,North India,Home & Living,5,9333.64,8,0
2025-02-09,North India,Home & Living,3,5699.19,4,0
2025-02-10,North India,Home & Living,8,19320.95,13,0
2025-02-11,North India,Home & Living,4,7053.12,7,0
2025-02-12,North India,Home & Living,4,7935.14,7,0
2025-02-13,North India,Home & Living,3,4536.55,4,0
2025-02-14,North India,Home & Living,7,13051.47,10,0
2025-02-15,North India,Home & Living,6,12598.5,9,0
2025-02-16,North India,Home & Living,12,25946.83,17,0
2025-02-17,North India,Home & Living,5,10316.15,7,0
2025-02-18,North India,Home & Living,1,1948.78,1,0
2025-02-19,North India,Home & Living,2,3177.45,2,0
2025-02-20,North India,Home & Living,4,6692.67,6,0
2025-02-21,North India,Home & Living,6,11836.93,10,0
2025-02-22,North India,Home & Living,8,14257.4,14,0
2025-02-23,North India,Home & Living,7,11027.14,11,0
2025-02-24,North India,Home & Living,5,5791.81,7,0
2025-02-25,North India,Home & Living,7,15258.93,11,0
2025-02-26,North India,Home & Living,9,11409.7,15,0
2025-02-27,North India,Home & Living,1,2394.49,1,0
2025-02-28,North India,Home & Living,10,25500.59,15,0
2025-03-01,North India,Home & Living,6,12145.06,9,0
2025-03-02,North India,Home & Living,5,11267.9,8,0
2025-03-03,North India,Home & Living,4,9266.57,6,0
2025-03-04,North India,Home & Living,5,7487.25,8,0
2025-03-05,North India,Home & Living,4,8383.42,7,0
2025-03-06,North India,Home & Living,5,9383.27,7,0
2025-03-07,North India,Home & Living,4,8696.48,6,0
2025-03-08,North India,Home & Living,9,14435.91,14,0
2025-03-09,North India,Home & Living,8,18568.56,14,0
2025-03-10,North India,Home & Living,7,17185.75,11,0
2025-03-11,North India,Home & Living,5,8504.99,7,0
2025-03-12,North India,Home & Living,5,6551.17,7,0
2025-03-13,North India,Home & Living,9,15100.24,13,0
2025-03-14,North India,Home & Living,5,9138.98,7,0
2025-03-15,North India,Home & Living,3,4428.96,5,0
2025-03-16,North India,Home & Living,6,9597.52,8,0
2025-03-17,North India,Home & Living,8,13545.83,14,0
2025-03-18,North India,Home & Living,4,9792.84,5,0
2025-03-19,North India,Home & Living,3,5915.95,4,0
2025-03-20,North India,Home & Living,3,4860.85,5,0
2025-03-21,North India,Home & Living,5,9365.57,7,0
2025-03-22,North India,Home & Living,11,27343.21,20,1
2025-03-23,North India,Home & Living,8,14162.2,14,0
2025-03-24,North India,Home & Living,1,1269.79,1,0
2025-03-25,North India,Home & Living,10,17934.25,15,0
2025-03-26,North India,Home & Living,7,12905.57,13,0
2025-03-27,North India,Home & Living,4,6798.59,5,0
2025-03-28,North India,Home & Living,6,10618.96,9,0
2025-03-29,North India,Home & Living,11,23690.47,16,0
2025-03-30,North India,Home & Living,13,22387.81,23,1
2025-03-31,North India,Home & Living,7,13191.02,10,0
2025-04-01,North India,Home & Living,5,6304.69,8,0
2025-04-02,North India,Home & Living,8,14362.58,11,0
2025-04-03,North India,Home & Living,5,6379.83,7,0
2025-04-04,North India,Home & Living,2,4507.03,3,0
2025-04-05,North India,Home & Living,14,22706.45,23,1
2025-04-06,North India,Home & Living,10,15309.74,17,0
2025-04-07,North India,Home & Living,5,9096.48,8,0
2025-04-08,North India,Home & Living,2,3982.32,3,0
2025-04-09,North India,Home & Living,3,4164.8,5,0
2025-04-10,North India,Home & Living,2,3890.87,3,0
2025-04-11,North India,Home & Living,8,14430.27,13,0
2025-04-12,North India,Home & Living,7,14598.67,9,0
2025-04-13,North India,Home & Living,9,16078.69,17,0
2025-04-14,North India,Home & Living,4,6123.9,6,0
2025-04-15,North India,Home & Living,6,13251.16,9,0
2025-04-16,North India,Home & Living,5,10388.15,8,0
2025-04-17,North India,Home & Living,6,9628.61,9,0
2025-04-18,North India,Home & Living,6,9481.26,9,0
2025-04-19,North India,Home & Living,5,10493.84,7,0
2025-04-20,North India,Home & Living,6,13455.53,10,0
2025-04-21,North India,Home & Living,9,18057.67,15,0
2025-04-22,North India,Home & Living,8,12679.3,13,0
2025-04-23,North India,Home & Living,3,5453.64,4,0
2025-04-24,North India,Home & Living,8,12963.32,12,0
2025-04-25,North India,Home & Living,3,6849.12,4,0
2025-04-26,North India,Home & Living,11,24607.07,20,0
2025-04-27,North India,Home & Living,8,16417.77,13,0
2025-04-28,North India,Home & Living,8,18478.11,11,0
2025-04-29,North India,Home & Living,8,14626.96,12,0
2025-04-30,North India,Home & Living,7,16238.33,9,0
2025-05-01,North India,Home & Living,7,8554.62,11,0
2025-05-02,North India,Home & Living,7,14122.39,11,0
2025-05-03,North India,Home & Living,5,8980.98,7,0
2025-05-04,North India,Home & Living,12,23550.6,18,1
2025-05-05,North India,Home & Living,4,5034.0,6,0
2025-05-06,North India,Home & Living,6,9700.32,9,0
2025-05-07,North India,Home & Living,8,16906.05,13,0
2025-05-08,North India,Home & Living,5,7624.44,8,0
2025-05-09,North India,Home & Living,4,5818.36,7,0
2025-05-10,North India,Home & Living,9,17846.15,13,0
2025-05-11,North India,Home & Living,5,8150.55,7,0
2025-05-12,North India,Home & Living,5,8659.45,7,0
2025-05-13,North India,Home & Living,5,8723.62,8,0
2025-05-14,North India,Home & Living,7,8356.83,12,0
2025-05-15,North India,Home & Living,5,9791.61,9,0
2025-05-16,North India,Home & Living,1,2402.28,1,0
2025-05-17,North India,Home & Living,5,8776.0,8,0
2025-05-18,North India,Home & Living,18,27701.44,28,0
2025-05-19,North India,Home & Living,2,4211.85,3,0
2025-05-20,North India,Home & Living,7,12570.21,13,0
2025-05-21,North India,Home & Living,5,9522.28,8,0
2025-05-22,North India,Home & Living,6,11271.24,11,0
2025-05-23,North India,Home & Living,9,12948.45,15,0
2025-05-24,North India,Home & Living,8,10681.59,15,0
2025-05-25,North India,Home & Living,8,17823.65,14,0
2025-05-26,North India,Home & Living,5,9096.83,7,0
2025-05-27,North India,Home & Living,4,4972.51,7,0
2025-05-28,North India,Home & Living,5,7539.05,8,0
2025-05-29,North India,Home & Living,6,12484.95,11,0
2025-05-30,North India,Home & Living,5,8452.53,7,0
2025-05-31,North India,Home & Living,14,27906.96,22,1
2025-06-01,North India,Home & Living,9,20485.68,16,0
2025-06-02,North India,Home & Living,7,11772.59,12,0
2025-06-03,North India,Home & Living,6,11715.78,11,0
2025-06-04,North India,Home & Living,8,14748.51,12,0
2025-06-05,North India,Home & Living,5,8228.39,9,0
2025-06-06,North India,Home & Living,5,10052.03,7,0
2025-06-07,North India,Home & Living,13,23226.41,23,0
2025-06-08,North India,Home & Living,12,24112.81,20,0
2025-06-09,North India,Home & Living,5,10163.32,7,0
2025-06-10,North India,Home & Living,7,9789.15,11,0
2025-06-11,North India,Home & Living,7,12505.57,13,0
2025-06-12,North India,Home & Living,7,9986.92,12,0
2025-06-13,North India,Home & Living,2,2881.03,3,0
2025-06-14,North India,Home & Living,5,8611.47,8,0
2025-06-15,North India,Home & Living,9,15809.25,14,0
2025-06-16,North India,Home & Living,5,10340.52,7,0
2025-06-17,North India,Home & Living,8,12209.27,12,0
2025-06-18,North India,Home & Living,6,11140.04,11,0
2025-06-19,North India,Home & Living,4,7402.29,6,0
2025-06-20,North India,Home & Living,5,10078.28,8,0
2025-06-21,North India,Home & Living,7,10046.41,10,0
2025-06-22,North India,Home & Living,8,13247.93,12,0
2025-06-23,North India,Home & Living,3,4542.35,5,0
2025-06-24,North India,Home & Living,7,12039.77,12,0
2025-06-25,North India,Home & Living,4,7990.04,6,0
2025-06-26,North India,Home & Living,1,1758.55,1,0
2025-06-27,North India,Home & Living,8,15316.46,12,0
2025-06-28,North India,Home & Living,13,17970.41,18,0
2025-06-29,North India,Home & Living,10,22852.67,17,0
2025-06-30,North India,Home & Living,9,13626.03,15,0
2025-07-01,North India,Home & Living,3,3482.68,4,0
2025-07-02,North India,Home & Living,7,14809.67,9,0
2025-07-03,North India,Home & Living,5,8495.45,7,0
2025-07-04,North India,Home & Living,7,11096.95,12,0
2025-07-05,North India,Home & Living,14,23901.1,24,0
2025-07-06,North India,Home & Living,4,7234.66,6,0
2025-07-07,North India,Home & Living,5,9734.15,8,0
2025-07-08,North India,Home & Living,6,11326.88,9,0
2025-07-09,North India,Home & Living,7,10331.94,10,0
2025-07-10,North India,Home & Living,7,10616.13,10,0
2025-07-11,North India,Home & Living,5,6674.91,7,0
2025-07-12,North India,Home & Living,6,10925.46,9,0
2025-07-13,North India,Home & Living,11,25840.01,15,0
2025-07-14,North India,Home & Living,1,1798.64,1,0
2025-07-15,North India,Home & Living,3,6094.27,4,0
2025-07-16,North India,Home & Living,8,12835.91,14,0
2025-07-17,North India,Home & Living,3,4864.51,4,0
2025-07-19,North India,Home & Living,5,11486.82,8,0
2025-07-20,North India,Home & Living,12,28920.99,17,0
2025-07-21,North India,Home & Living,5,11408.65,7,0
2025-07-22,North India,Home & Living,3,3834.46,4,0
2025-07-23,North India,Home & Living,10,20751.33,16,0
2025-07-24,North India,Home & Living,3,4823.55,4,0
2025-07-25,North India,Home & Living,6,13697.36,10,0
2025-07-26,North India,Home & Living,7,14144.15,12,0
2025-07-27,North India,Home & Living,4,6905.92,6,0
2025-07-28,North India,Home & Living,7,11631.01,12,0
2025-07-29,North India,Home & Living,11,27846.84,20,0
2025-07-30,North India,Home & Living,11,21658.25,16,0
2025-07-31,North India,Home & Living,9,19900.63,12,0
2025-08-01,North India,Home & Living,4,6075.48,6,0
2025-08-02,North India,Home & Living,10,14894.99,15,0
2025-08-03,North India,Home & Living,5,8203.09,7,0
2025-08-04,North India,Home & Living,4,7258.65,6,0
2025-08-05,North India,Home & Living,8,15162.4,14,0
2025-08-06,North India,Home & Living,6,11650.15,11,0
2025-08-07,North India,Home & Living,4,6653.52,7,0
2025-08-08,North India,Home & Living,3,4862.48,5,0
2025-08-09,North India,Home & Living,10,24685.78,18,0
2025-08-10,North India,Home & Living,3,5349.98,4,0
2025-08-11,North India,Home & Living,6,9402.11,8,0
2025-08-12,North India,Home & Living,7,11659.85,10,0
2025-08-13,North India,Home & Living,10,20974.72,14,0
2025-08-14,North India,Home & Living,6,10899.1,10,0
2025-08-15,North India,Home & Living,3,4822.44,4,0
2025-08-16,North India,Home & Living,5,8337.91,8,0
2025-08-17,North India,Home & Living,7,12705.02,10,0
2025-08-18,North India,Home & Living,6,9220.4,9,0
2025-08-19,North India,Home & Living,7,11827.79,12,0
2025-08-20,North India,Home & Living,7,13346.33,12,0
2025-08-21,North India,Home & Living,2,3459.68,3,0
2025-08-22,North India,Home & Living,3,5030.73,5,0
2025-08-23,North India,Home & Living,11,22620.74,19,0
2025-08-24,North India,Home & Living,5,8005.11,7,0
2025-08-25,North India,Home & Living,7,12040.16,12,0
2025-08-26,North India,Home & Living,6,10833.5,10,0
2025-08-27,North India,Home & Living,11,16534.95,15,0
2025-08-28,North India,Home & Living,5,11214.65,8,0
2025-08-29,North India,Home & Living,5,10651.92,7,0
2025-08-30,North India,Home & Living,5,7893.03,7,0
2025-08-31,North India,Home & Living,15,31559.44,28,0
2025-09-01,North India,Home & Living,4,7411.58,6,0
2025-09-02,North India,Home & Living,10,24240.93,18,0
2025-09-03,North India,Home & Living,6,11174.32,8,0
2025-09-04,North India,Home & Living,6,12704.66,8,0
2025-09-05,North India,Home & Living,4,7956.17,6,0
2025-09-06,North India,Home & Living,4,8042.22,6,0
2025-09-07,North India,Home & Living,11,16402.77,17,0
2025-09-08,North India,Home & Living,6,10364.72,9,0
2025-09-09,North India,Home & Living,6,14208.87,9,0
2025-09-10,North India,Home & Living,5,8925.36,8,0
2025-09-11,North India,Home & Living,2,4110.56,3,0
2025-09-12,North India,Home & Living,4,6190.9,6,0
2025-09-13,North India,Home & Living,4,8275.06,7,0
2025-09-14,North India,Home & Living,13,18696.61,24,0
2025-09-15,North India,Home & Living,6,7561.5,9,0
2025-09-16,North India,Home & Living,3,4787.46,5,0
2025-09-17,North India,Home & Living,10,13208.12,14,0
2025-09-18,North India,Home & Living,7,11282.69,9,0
2025-09-19,North India,Home & Living,2,3603.25,3,0
2025-09-20,North India,Home & Living,9,18414.11,15,0
2025-09-21,North India,Home & Living,9,15776.55,13,0
2025-09-22,North India,Home & Living,6,7594.8,10,0
2025-09-23,North India,Home & Living,3,7219.46,5,0
2025-09-24,North India,Home & Living,9,24375.64,15,0
2025-09-25,North India,Home & Living,4,8474.6,6,0
2025-09-26,North India,Home & Living,6,7383.42,10,0
2025-09-27,North India,Home & Living,9,15746.26,13,0
2025-09-28,North India,Home & Living,8,14753.23,12,0
2025-09-29,North India,Home & Living,13,21907.11,19,0
2025-09-30,North India,Home & Living,8,16243.87,13,0
2025-10-01,North India,Home & Living,4,9888.37,7,0
2025-10-02,North India,Home & Living,7,15514.75,9,0
2025-10-03,North India,Home & Living,7,13878.02,12,0
2025-10-04,North India,Home & Living,10,13954.57,15,0
2025-10-05,North India,Home & Living,4,6916.14,7,0
2025-10-06,North India,Home & Living,12,20641.14,22,0
2025-10-07,North India,Home & Living,6,8558.37,10,0
2025-10-08,North India,Home & Living,9,13996.39,13,0
2025-10-09,North India,Home & Living,8,15615.75,11,0
2025-10-10,North India,Home & Living,8,20174.13,12,0
2025-10-11,North India,Home & Living,16,27590.11,25,1
2025-10-12,North India,Home & Living,14,23423.66,20,0
2025-10-13,North India,Home & Living,7,12628.62,13,0
2025-10-14,North India,Home & Living,9,15025.12,12,0
2025-10-15,North India,Home & Living,9,11221.93,14,0
2025-10-16,North India,Home & Living,6,10474.77,10,0
2025-10-17,North India,Home & Living,5,8499.09,7,0
2025-10-18,North India,Home & Living,9,14652.54,16,0
2025-10-19,North India,Home & Living,10,17426.38,14,0
2025-10-20,North India,Home & Living,4,9987.83,6,0
2025-10-21,North India,Home & Living,11,18510.72,15,0
2025-10-22,North India,Home & Living,8,19119.94,13,0
2025-10-23,North India,Home & Living,5,8278.19,7,0
2025-10-24,North India,Home & Living,9,15117.71,16,0
2025-10-25,North India,Home & Living,13,21553.04,22,1
2025-10-26,North India,Home & Living,17,25979.65,27,0
2025-10-27,North India,Home & Living,9,13363.19,15,0
2025-10-28,North India,Home & Living,14,35506.73,20,0
2025-10-29,North India,Home & Living,5,9584.59,8,0
2025-10-30,North India,Home & Living,15,23097.5,27,1
2025-10-31,North India,Home & Living,9,13958.86,15,0
2025-11-01,North India,Home & Living,10,16844.4,14,0
2025-11-02,North India,Home & Living,16,24840.87,26,0
2025-11-03,North India,Home & Living,13,22395.75,24,0
2025-11-04,North India,Home & Living,11,17032.16,17,0
2025-11-05,North India,Home & Living,6,10501.01,9,0
2025-11-06,North India,Home & Living,10,19063.03,18,0
2025-11-07,North India,Home & Living,3,5839.11,5,0
2025-11-08,North India,Home & Living,15,18251.26,23,0
2025-11-09,North India,Home & Living,14,24496.46,23,0
2025-11-10,North India,Home & Living,8,14321.96,13,0
2025-11-11,North India,Home & Living,12,22066.94,17,0
2025-11-12,North India,Home & Living,11,22800.92,15,0
2025-11-13,North India,Home & Living,4,7667.27,7,0
2025-11-14,North India,Home & Living,5,11270.66,8,0
2025-11-15,North India,Home & Living,20,41955.91,29,0
2025-11-16,North India,Home & Living,12,24566.97,21,1
2025-11-17,North India,Home & Living,14,27729.55,23,0
2025-11-18,North India,Home & Living,8,15436.27,13,0
2025-11-19,North India,Home & Living,4,6854.38,6,0
2025-11-20,North India,Home & Living,7,9618.89,9,0
2025-11-21,North India,Home & Living,10,26582.73,18,0
2025-11-22,North India,Home & Living,12,18281.22,18,0
2025-11-23,North India,Home & Living,20,30537.77,37,1
2025-11-24,North India,Home & Living,1,1845.21,1,0
2025-11-25,North India,Home & Living,12,24744.18,18,0
2025-11-26,North India,Home & Living,13,23070.72,21,0
2025-11-27,North India,Home & Living,5,10245.66,7,0
2025-11-28,North India,Home & Living,9,18840.63,16,0
2025-11-29,North India,Home & Living,18,26183.38,26,0
2025-11-30,North India,Home & Living,21,43029.07,32,1
2025-12-01,North India,Home & Living,6,10056.53,9,0
2025-12-02,North India,Home & Living,4,5306.55,6,0
2025-12-03,North India,Home & Living,3,6324.76,4,0
2025-12-04,North India,Home & Living,7,12352.25,11,0
2025-12-05,North India,Home & Living,8,23101.55,13,0
2025-12-06,North India,Home & Living,3,5802.36,5,0
2025-12-07,North India,Home & Living,4,8939.97,6,0
2025-12-08,North India,Home & Living,6,9867.69,10,0
